VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00395.mp4,8,217,A,2,2,2,456,384,494,372,589,492,8,X
00395.mp4,9,269,B,2,1,2,451,665,548,651,559,352,7,X
00395.mp4,10,284,A,2,2,2,531,379,573,361,621,612,6,X
00395.mp4,11,289,A,2,2,2,534,392,580,377,563,633,6,X
00395.mp4,12,320,B,2,1,2,615,523,623,345,307,414,6,X
00395.mp4,13,349,A,2,1,2,616,384,639,491,649,530,8,X
00395.mp4,14,384,B,1,2,1,0,0,294,421,441,577,5,A
00396.mp4,1,21,A,2,1,2,692,341,712,524,986,328,1,X
00396.mp4,2,42,B,2,2,2,687,526,690,505,678,346,6,X
00396.mp4,3,103,B,2,1,2,476,551,521,539,562,298,6,X
00396.mp4,4,133,A,2,2,2,531,367,568,540,987,327,6,X
00396.mp4,5,168,B,2,2,1,843,621,797,608,674,338,4,X
00396.mp4,6,190,A,2,1,2,772,353,719,341,689,574,6,X
00396.mp4,7,199,A,2,1,2,782,368,735,355,708,560,6,X
00396.mp4,8,243,B,2,2,2,0,0,660,325,727,476,8,X
00396.mp4,9,261,A,2,1,2,0,0,691,504,987,330,6,X
00396.mp4,10,270,A,2,2,1,0,0,297,411,645,512,5,X
00396.mp4,11,284,A,2,2,1,622,294,674,523,987,328,5,X
00396.mp4,12,304,A,2,2,2,681,306,706,515,987,329,6,A
00397.mp4,1,7,B,2,1,2,591,549,607,531,713,330,1,X
00397.mp4,2,32,A,2,1,2,698,368,633,521,986,327,6,X
00397.mp4,3,72,B,2,2,1,463,633,488,619,602,324,3,X
00397.mp4,4,91,A,2,2,2,533,337,560,325,601,582,6,X
00397.mp4,5,116,B,2,2,2,610,556,620,543,611,321,6,X
00397.mp4,6,155,A,2,2,1,526,305,590,533,987,327,7,X
00397.mp4,7,182,B,2,1,2,530,535,565,489,572,318,6,X
00397.mp4,8,216,A,2,2,1,497,290,290,413,636,518,3,X
00397.mp4,9,249,B,1,2,1,786,576,638,305,290,414,5,X
00397.mp4,10,267,A,2,2,2,766,331,713,318,745,580,6,X
00397.mp4,11,295,B,2,2,2,703,536,727,519,652,326,6,X
00397.mp4,12,322,A,2,1,2,776,383,709,501,755,528,8,X
00397.mp4,13,373,B,2,2,1,491,654,488,639,622,328,3,X
00397.mp4,14,398,A,2,2,2,506,338,552,326,564,569,6,X
00397.mp4,15,425,B,2,2,2,461,515,512,472,578,323,6,X
00397.mp4,16,465,A,2,2,1,515,298,618,510,557,538,3,X
00397.mp4,17,497,B,2,2,1,480,622,474,602,554,320,5,X
00397.mp4,18,529,A,2,2,1,526,323,582,545,538,567,7,X
00397.mp4,19,550,B,2,2,2,523,526,571,505,561,319,6,X
00397.mp4,20,572,A,2,1,2,728,353,598,491,628,504,8,X
00397.mp4,21,578,A,2,1,2,746,365,609,491,632,508,8,B
00398.mp4,1,9,B,2,1,2,0,0,586,301,667,504,1,X
00398.mp4,2,40,B,2,1,2,656,523,653,505,657,337,6,X
00398.mp4,3,66,A,2,1,2,715,341,715,475,723,514,9,X
00398.mp4,4,99,B,2,1,1,426,613,528,594,264,301,3,A
00399.mp4,1,67,B,2,1,2,730,483,700,469,140,368,6,X
00399.mp4,2,86,A,2,1,1,208,249,658,466,1130,420,3,X
00399.mp4,3,99,A,2,2,1,743,252,699,486,1131,420,6,X
00399.mp4,4,115,B,2,2,2,711,511,680,499,707,262,6,X
00399.mp4,5,174,A,2,2,2,0,0,515,541,937,334,6,B
